[1] data=5.738382, mean=5.738382, var=0.000000
[4336] data=2.456002, mean=3.021345, var=4.995660
[4337] data=1.802398, mean=3.021064, var=4.996549
[4338] data=-1.451979, mean=3.020032, var=5.006234
[4339] data=1.593055, mean=3.019704, var=5.007535
[4340] data=1.404654, mean=3.019331, var=5.009228
[4341] data=1.535051, mean=3.018990, var=5.010645
[4342] data=2.859853, mean=3.018953, var=5.009719
[4343] data=3.118230, mean=3.018976, var=5.008429
[4344] data=2.729188, mean=3.018909, var=5.007698
[4345] data=4.655815, mean=3.019286, var=5.004889
[4346] data=1.563890, mean=3.018951, var=5.006245
[4347] data=3.045593, mean=3.018957, var=5.005057
[4348] data=-2.964445, mean=3.017581, var=5.020441
[4349] data=3.833592, mean=3.017769, var=5.018308
[4350] data=1.858224, mean=3.017502, var=5.019071
[4351] data=2.324230, mean=3.017343, var=5.018989
[4352] data=2.866635, mean=3.017308, var=5.018050
[4353] data=5.843836, mean=3.017957, var=5.014815
[4354] data=6.738835, mean=3.018812, var=5.011686
[4355] data=3.963806, mean=3.019029, var=5.009431
[4356] data=3.100312, mean=3.019048, var=5.008169
[4357] data=7.000563, mean=3.019961, var=5.005142
[4358] data=2.498925, mean=3.019842, var=5.004777
[4359] data=2.150059, mean=3.019642, var=5.005007
[4360] data=4.693215, mean=3.020026, var=5.002184
[4361] data=2.470173, mean=3.019900, var=5.001868
[4362] data=3.187527, mean=3.019938, var=5.000495
[4363] data=4.746931, mean=3.020334, var=4.997643
[4364] data=6.143646, mean=3.021050, var=4.994411
[4365] data=4.006552, mean=3.021276, var=4.992125
[4366] data=2.634459, mean=3.021187, var=4.991551
[4367] data=4.084865, mean=3.021431, var=4.989196
[4368] data=2.445565, mean=3.021299, var=4.988926
[4369] data=2.562025, mean=3.021194, var=4.988467
[4370] data=5.050131, mean=3.021658, var=4.985463
[4371] data=3.183605, mean=3.021695, var=4.984105
[4372] data=2.666342, mean=3.021614, var=4.983485
[4373] data=3.288985, mean=3.021675, var=4.981992
[4374] data=-0.077197, mean=3.020967, var=4.987327
[4375] data=2.787195, mean=3.020913, var=4.986522
[4376] data=0.010579, mean=3.020225, var=4.991607
[4377] data=3.908908, mean=3.020428, var=4.989421
[4378] data=2.513544, mean=3.020312, var=4.989039
[4379] data=3.987929, mean=3.020533, var=4.986780
[4380] data=3.254267, mean=3.020587, var=4.985331
[4381] data=2.313413, mean=3.020425, var=4.985282
[4382] data=5.973952, mean=3.021099, var=4.982065
[4383] data=-0.327142, mean=3.020335, var=4.988098
[4384] data=1.136301, mean=3.019906, var=4.990364
[4385] data=5.567756, mean=3.020487, var=4.987198
[4386] data=4.032714, mean=3.020717, var=4.984901
[4387] data=2.209766, mean=3.020533, var=4.985031
[4388] data=4.369175, mean=3.020840, var=4.982454
[4389] data=4.489583, mean=3.021175, var=4.979789
[4390] data=2.898947, mean=3.021147, var=4.978826
[4391] data=1.943732, mean=3.020901, var=4.979438
[4392] data=2.094777, mean=3.020691, var=4.979773
[4393] data=6.795645, mean=3.021550, var=4.976693
[4394] data=1.861710, mean=3.021286, var=4.977461
[4395] data=4.004423, mean=3.021510, var=4.975197
[4396] data=3.022795, mean=3.021510, var=4.974063
[4397] data=2.813576, mean=3.021463, var=4.973228
[4398] data=5.564719, mean=3.022041, var=4.970074
[4399] data=5.437293, mean=3.022590, var=4.966953
[4400] data=-3.274417, mean=3.021159, var=4.983479
[4401] data=5.281696, mean=3.021672, var=4.980405
[4402] data=2.849911, mean=3.021633, var=4.979516
[4403] data=2.718890, mean=3.021565, var=4.978821
[4404] data=1.749027, mean=3.021276, var=4.979804
[4405] data=2.666485, mean=3.021195, var=4.979188
[4406] data=3.785086, mean=3.021369, var=4.977143
[4407] data=2.294101, mean=3.021203, var=4.977131
[4408] data=3.236934, mean=3.021252, var=4.975717
[4409] data=1.135568, mean=3.020825, var=4.977977
[4410] data=2.875602, mean=3.020792, var=4.977052
[4411] data=-0.307077, mean=3.020037, var=4.982989
[4412] data=4.034611, mean=3.020267, var=4.980705
[4413] data=-0.885961, mean=3.019382, var=4.988377
[4414] data=0.712586, mean=3.018860, var=4.991606
[4415] data=0.129382, mean=3.018205, var=4.996315
[4416] data=2.561849, mean=3.018102, var=4.995855
[4417] data=5.431792, mean=3.018648, var=4.992745
[4418] data=1.196598, mean=3.018236, var=4.994855
[4419] data=5.516692, mean=3.018801, var=4.991725
[4420] data=5.602880, mean=3.019386, var=4.988578
[4421] data=3.578176, mean=3.019512, var=4.986757
[4422] data=2.397282, mean=3.019371, var=4.986566
[4423] data=3.245218, mean=3.019423, var=4.985142
[4424] data=1.492024, mean=3.019077, var=4.986626
[4425] data=2.740386, mean=3.019014, var=4.985897
[4426] data=0.006261, mean=3.018334, var=4.990928
[4427] data=2.068511, mean=3.018119, var=4.991299
[4428] data=2.663792, mean=3.018039, var=4.990683
[4429] data=2.382696, mean=3.017896, var=4.990513
[4430] data=5.903089, mean=3.018547, var=4.987335
[4431] data=0.509644, mean=3.017981, var=4.991047
[4432] data=4.704146, mean=3.018361, var=4.988266
[4433] data=1.222976, mean=3.017956, var=4.990312
[4434] data=1.775593, mean=3.017676, var=4.991225
[4435] data=5.736483, mean=3.018289, var=4.988067
[4436] data=7.815168, mean=3.019370, var=4.985603
[4437] data=4.933969, mean=3.019802, var=4.982700
[4438] data=3.540237, mean=3.019919, var=4.980930
[4439] data=3.991954, mean=3.020138, var=4.978699
[4440] data=4.689318, mean=3.020514, var=4.975935
[4441] data=2.418010, mean=3.020378, var=4.975716
[4442] data=0.459845, mean=3.019802, var=4.979551
[4443] data=4.044742, mean=3.020033, var=4.977274
[4444] data=4.533056, mean=3.020373, var=4.974614
[4445] data=4.129140, mean=3.020622, var=4.972265
[4446] data=0.712952, mean=3.020103, var=4.975478
[4447] data=4.011262, mean=3.020326, var=4.973234
[4448] data=2.589231, mean=3.020229, var=4.972743
[4449] data=1.198365, mean=3.019820, var=4.974844
[4450] data=2.227639, mean=3.019642, var=4.974941
[4451] data=3.609958, mean=3.019775, var=4.973101
[4452] data=1.685832, mean=3.019475, var=4.974193
[4453] data=4.726064, mean=3.019858, var=4.971416
[4454] data=7.458032, mean=3.020855, var=4.968705
[4455] data=2.432492, mean=3.020723, var=4.968465
[4456] data=3.257584, mean=3.020776, var=4.967041
[4457] data=4.625534, mean=3.021136, var=4.964330
[4458] data=4.749185, mean=3.021523, var=4.961545
[4459] data=4.078997, mean=3.021761, var=4.959250
[4460] data=1.719350, mean=3.021468, var=4.960283
[4461] data=2.977996, mean=3.021459, var=4.959230
[4462] data=1.929884, mean=3.021214, var=4.959863
[4463] data=2.190368, mean=3.021028, var=4.960031
[4464] data=-0.429708, mean=3.020255, var=4.966254
[4465] data=2.660381, mean=3.020174, var=4.965658
[4466] data=0.706713, mean=3.019656, var=4.968871
[4467] data=1.491962, mean=3.019314, var=4.970346
[4468] data=6.782622, mean=3.020157, var=4.967318
[4469] data=-0.638138, mean=3.019338, var=4.974142
[4470] data=1.567678, mean=3.019013, var=4.975461
[4471] data=0.976637, mean=3.018556, var=4.978037
[4472] data=1.421320, mean=3.018199, var=4.979650
[4473] data=3.044494, mean=3.018205, var=4.978501
[4474] data=6.595351, mean=3.019005, var=4.975423
[4475] data=2.916465, mean=3.018982, var=4.974452
[4476] data=-2.598678, mean=3.017727, var=4.987962
[4477] data=2.760537, mean=3.017669, var=4.987209
[4478] data=3.156873, mean=3.017700, var=4.985913
[4479] data=4.367009, mean=3.018002, var=4.983388
[4480] data=3.899309, mean=3.018198, var=4.981262
[4481] data=2.736606, mean=3.018135, var=4.980548
[4482] data=1.551369, mean=3.017808, var=4.981891
[4483] data=2.193328, mean=3.017624, var=4.982040
[4484] data=3.292958, mean=3.017686, var=4.980576
[4485] data=-0.603984, mean=3.016878, var=4.987260
[4486] data=4.058372, mean=3.017110, var=4.984990
[4487] data=-1.987958, mean=3.015995, var=4.996187
[4488] data=6.199421, mean=3.016704, var=4.993054
[4489] data=-1.051854, mean=3.015798, var=5.001094
[4490] data=2.341804, mean=3.015648, var=5.000986
[4491] data=3.058042, mean=3.015657, var=4.999816
[4492] data=1.360498, mean=3.015289, var=5.001534
[4493] data=5.348725, mean=3.015808, var=4.998501
[4494] data=3.538559, mean=3.015924, var=4.996749
[4495] data=2.892815, mean=3.015897, var=4.995806
[4496] data=0.778150, mean=3.015399, var=4.998808
[4497] data=-0.112253, mean=3.014704, var=5.004064
[4498] data=5.335521, mean=3.015220, var=5.001039
[4499] data=4.221259, mean=3.015488, var=4.998634
[4500] data=-1.460566, mean=3.014493, var=5.007970
[4501] data=1.431601, mean=3.014142, var=5.009533
[4502] data=2.347262, mean=3.013993, var=5.009412
[4503] data=4.705418, mean=3.014369, var=5.006671
[4504] data=3.406775, mean=3.014456, var=5.005069
[4505] data=3.544750, mean=3.014574, var=5.003311
[4506] data=0.488483, mean=3.014013, var=5.006994
[4507] data=4.868460, mean=3.014425, var=5.004167
[4508] data=2.123455, mean=3.014227, var=5.004424
[4509] data=6.800161, mean=3.015067, var=5.001432
[4510] data=3.928980, mean=3.015269, var=4.999287
[4511] data=0.540454, mean=3.014721, var=5.002842
[4512] data=4.948029, mean=3.015149, var=4.999979
[4513] data=4.975132, mean=3.015583, var=4.997104
[4514] data=4.695121, mean=3.015956, var=4.994379
[4515] data=4.457692, mean=3.016275, var=4.991808
[4516] data=3.506810, mean=3.016384, var=4.990101
[4517] data=3.572802, mean=3.016507, var=4.988322
[4518] data=1.851792, mean=3.016249, var=4.989072
[4519] data=0.081181, mean=3.015599, var=4.993790
[4520] data=3.438048, mean=3.015693, var=4.992161
[4521] data=6.313937, mean=3.016422, var=4.989064
[4522] data=1.461664, mean=3.016079, var=4.990568
[4523] data=0.381768, mean=3.015496, var=4.994510
[4524] data=1.560354, mean=3.015175, var=4.995813
[4525] data=0.636397, mean=3.014649, var=4.999128
[4526] data=-0.246222, mean=3.013928, var=5.004714
[4527] data=2.676315, mean=3.013854, var=5.004083
[4528] data=4.751925, mean=3.014238, var=5.001332
[4529] data=3.277862, mean=3.014296, var=4.999892
[4530] data=-0.926992, mean=3.013426, var=5.007459
[4531] data=1.932419, mean=3.013187, var=5.008048
[4532] data=5.506227, mean=3.013737, var=5.005001
[4533] data=2.629977, mean=3.013653, var=5.004439
[4534] data=3.394891, mean=3.013737, var=5.002861
[4535] data=-2.997630, mean=3.012411, var=5.017709
[4536] data=2.227543, mean=3.012238, var=5.017780
[4537] data=5.305041, mean=3.012743, var=5.014789
[4538] data=-0.764585, mean=3.011911, var=5.021840
[4539] data=5.692977, mean=3.012502, var=5.018760
[4540] data=5.185808, mean=3.012980, var=5.015812
[4541] data=2.400063, mean=3.012846, var=5.015603
[4542] data=6.235649, mean=3.013555, var=5.012511
[4543] data=0.326826, mean=3.012964, var=5.016558
[4544] data=6.824957, mean=3.013803, var=5.013598
[4545] data=3.379517, mean=3.013883, var=5.012039
[4546] data=-0.010468, mean=3.013218, var=5.016956
[4547] data=2.305352, mean=3.013062, var=5.016901
[4548] data=5.862613, mean=3.013689, var=5.013808
[4549] data=-2.988173, mean=3.012369, var=5.028570
[4550] data=3.192827, mean=3.012409, var=5.027234
[4551] data=2.202305, mean=3.012231, var=5.027345
[4552] data=2.538749, mean=3.012127, var=5.026916
[4553] data=2.698569, mean=3.012058, var=5.026248
[4554] data=-0.975342, mean=3.011182, var=5.033907
[4555] data=2.006380, mean=3.010962, var=5.034351
[4556] data=5.345394, mean=3.011474, var=5.031358
[4557] data=1.274682, mean=3.011093, var=5.033210
[4558] data=3.831961, mean=3.011273, var=5.031169
[4559] data=0.273919, mean=3.010673, var=5.035323
[4560] data=3.223065, mean=3.010719, var=5.033948
[4561] data=0.128763, mean=3.010087, var=5.038468
[4562] data=-0.356512, mean=3.009350, var=5.044287
[4563] data=1.296605, mean=3.008974, var=5.046083
[4564] data=0.599527, mean=3.008446, var=5.049424
[4565] data=0.528928, mean=3.007903, var=5.052931
[4566] data=1.042038, mean=3.007473, var=5.055259
[4567] data=6.058288, mean=3.008141, var=5.052173
[4568] data=4.276444, mean=3.008418, var=5.049749
[4569] data=4.116992, mean=3.008661, var=5.047454
[4570] data=3.528786, mean=3.008775, var=5.045724
[4571] data=7.165492, mean=3.009684, var=5.042929
[4572] data=-0.427806, mean=3.008932, var=5.048933
[4573] data=-0.146312, mean=3.008242, var=5.054155
[4574] data=1.806981, mean=3.007980, var=5.054945
[4575] data=1.279177, mean=3.007602, var=5.056765
[4576] data=4.232401, mean=3.007869, var=5.054379
[4577] data=1.958578, mean=3.007640, var=5.054893
[4578] data=2.731250, mean=3.007580, var=5.054169
[4579] data=5.005858, mean=3.008016, var=5.051313
[4580] data=1.011012, mean=3.007580, var=5.053702
[4581] data=2.925677, mean=3.007562, var=5.052708
[4582] data=7.788409, mean=3.008606, var=5.050318
[4583] data=9.190960, mean=3.009955, var=5.049439
[4584] data=5.864155, mean=3.010577, var=5.046367
[4585] data=2.389910, mean=3.010442, var=5.046165
[4586] data=6.469144, mean=3.011196, var=5.043133
[4587] data=2.391826, mean=3.011061, var=5.042930
[4588] data=2.424628, mean=3.010933, var=5.042675
[4589] data=2.128571, mean=3.010741, var=5.042903
[4590] data=4.181552, mean=3.010996, var=5.040568
[4591] data=0.593088, mean=3.010469, var=5.043913
[4592] data=1.660703, mean=3.010175, var=5.044980
[4593] data=-2.071131, mean=3.009069, var=5.056158
[4594] data=5.843772, mean=3.009686, var=5.053094
[4595] data=5.151494, mean=3.010152, var=5.050188
[4596] data=3.613226, mean=3.010283, var=5.048379
[4597] data=3.369545, mean=3.010362, var=5.046838
[4598] data=2.547841, mean=3.010261, var=5.046393
[4599] data=3.484694, mean=3.010364, var=5.044723
[4600] data=3.229229, mean=3.010412, var=5.043351
[4601] data=1.334013, mean=3.010047, var=5.045058
[4602] data=4.094671, mean=3.010283, var=5.042799
[4603] data=3.517082, mean=3.010393, var=5.041097
[4604] data=0.486699, mean=3.009845, var=5.044683
[4605] data=0.780086, mean=3.009361, var=5.047581
[4606] data=1.318687, mean=3.008994, var=5.049313
[4607] data=2.398111, mean=3.008861, var=5.049096
[4608] data=5.203482, mean=3.009337, var=5.046180
[4609] data=0.138334, mean=3.008715, var=5.050620
[4610] data=-1.089891, mean=3.007825, var=5.058515
[4611] data=-1.537287, mean=3.006840, var=5.067823
[4612] data=2.113253, mean=3.006646, var=5.068062
[4613] data=8.412777, mean=3.007818, var=5.066252
[4614] data=3.587000, mean=3.007943, var=5.064472
[4615] data=-0.455822, mean=3.007193, var=5.070486
[4616] data=4.823525, mean=3.007586, var=5.067737
[4617] data=0.644457, mean=3.007075, var=5.070925
[4618] data=2.460009, mean=3.006956, var=5.070604
[4619] data=1.502704, mean=3.006630, var=5.071954
[4620] data=2.521617, mean=3.006525, var=5.071538
[4621] data=2.307122, mean=3.006374, var=5.071456
[4622] data=-1.199635, mean=3.005464, var=5.079654
[4623] data=0.881621, mean=3.005005, var=5.082291
[4624] data=0.912053, mean=3.004552, var=5.084857
[4625] data=3.604688, mean=3.004682, var=5.083056
[4626] data=2.574693, mean=3.004589, var=5.082556
[4627] data=4.903727, mean=3.004999, var=5.079771
[4628] data=2.364283, mean=3.004861, var=5.079594
[4629] data=0.645488, mean=3.004351, var=5.082761
[4630] data=5.390077, mean=3.004866, var=5.079797
[4631] data=5.506169, mean=3.005407, var=5.076806
[4632] data=4.336805, mean=3.005694, var=5.074365
[4633] data=1.077735, mean=3.005278, var=5.076572
[4634] data=0.499812, mean=3.004737, var=5.080079
[4635] data=0.533199, mean=3.004204, var=5.083504
[4636] data=1.430309, mean=3.003864, var=5.084980
[4637] data=6.982364, mean=3.004722, var=5.082143
[4638] data=3.635350, mean=3.004858, var=5.080316
[4639] data=5.543217, mean=3.005406, var=5.077323
[4640] data=1.672000, mean=3.005118, var=5.078338
[4641] data=5.854518, mean=3.005732, var=5.075304
[4642] data=8.566755, mean=3.006930, var=5.073671
[4643] data=2.061030, mean=3.006726, var=5.073996
[4644] data=2.873397, mean=3.006698, var=5.073080
[4645] data=1.248134, mean=3.006319, var=5.074928
[4646] data=4.187224, mean=3.006573, var=5.072609
[4647] data=8.097895, mean=3.007669, var=5.070507
[4648] data=-0.088718, mean=3.007003, var=5.075484
[4649] data=0.388457, mean=3.006440, var=5.079252
[4650] data=-1.565407, mean=3.005456, var=5.088562
[4651] data=2.642201, mean=3.005378, var=5.087966
[4652] data=3.504401, mean=3.005485, var=5.086281
[4653] data=1.031726, mean=3.005061, var=5.088574
[4654] data=0.526345, mean=3.004529, var=5.092000
[4655] data=2.851955, mean=3.004496, var=5.091108
[4656] data=1.109735, mean=3.004089, var=5.093229
[4657] data=6.712609, mean=3.004885, var=5.090305
[4658] data=0.455399, mean=3.004338, var=5.093895
[4659] data=1.296843, mean=3.003971, var=5.095628
[4660] data=4.907448, mean=3.004380, var=5.092859
[4661] data=0.813211, mean=3.003910, var=5.095620
[4662] data=1.811281, mean=3.003654, var=5.096368
[4663] data=6.485340, mean=3.004401, var=5.093390
[4664] data=4.911713, mean=3.004810, var=5.090621
[4665] data=2.029774, mean=3.004601, var=5.090989
[4666] data=2.365712, mean=3.004464, var=5.090808
[4667] data=-0.409826, mean=3.003732, var=5.096608
[4668] data=4.126243, mean=3.003973, var=5.094342
[4669] data=1.663811, mean=3.003686, var=5.095359
[4670] data=0.280258, mean=3.003102, var=5.099358
[4671] data=5.168395, mean=3.003566, var=5.096486
[4672] data=0.626334, mean=3.003057, var=5.099660
[4673] data=1.691866, mean=3.002777, var=5.100621
[4674] data=4.833561, mean=3.003168, var=5.097895
[4675] data=4.371140, mean=3.003461, var=5.095448
[4676] data=3.246400, mean=3.003513, var=5.094059
[4677] data=6.226679, mean=3.004202, var=5.091052
[4678] data=4.555388, mean=3.004534, var=5.088486
[4679] data=-0.443722, mean=3.003797, var=5.094365
[4680] data=1.434018, mean=3.003461, var=5.095817
[4681] data=6.722058, mean=3.004256, var=5.092912
[4682] data=2.666245, mean=3.004183, var=5.092282
[4683] data=1.837662, mean=3.003934, var=5.092981
[4684] data=2.117596, mean=3.003745, var=5.093198
[4685] data=2.374767, mean=3.003611, var=5.093001
[4686] data=2.414975, mean=3.003485, var=5.092742
[4687] data=3.115149, mean=3.003509, var=5.091516
[4688] data=3.255358, mean=3.003563, var=5.090120
[4689] data=1.943356, mean=3.003337, var=5.090632
[4690] data=3.783841, mean=3.003503, var=5.088677
[4691] data=1.365924, mean=3.003154, var=5.090260
[4692] data=3.727683, mean=3.003308, var=5.088360
[4693] data=1.652874, mean=3.003021, var=5.089392
[4694] data=6.516374, mean=3.003769, var=5.086443
[4695] data=2.312625, mean=3.003622, var=5.086345
[4696] data=6.308612, mean=3.004326, var=5.083361
[4697] data=2.635542, mean=3.004247, var=5.082779
[4698] data=1.197115, mean=3.003862, var=5.084702
[4699] data=3.321993, mean=3.003930, var=5.083235
